20
814 826
511 597 562
178 126 27
380 708 206
494 520 -313
283 238 -102
98 606 -682
856 327 935
282 75 -556
700 457 -853
589 617 712
311 14 -352
59 70 190
582 601 -210
542 108 -898
225 201 265
43 207 -886
878 223 522
77 460 -827
746 504 360
853 667 -57
209 230 789
51 436 -898
642 22 -202
490 69 433
208 173 850
585 567 -447
794 495 892
872 300 729
848 386 8
534 182 228
409 6 577
210 383 978
866 430 -120
870 224 188
722 857 959
617 693 -886
810 131 -622
820 97 -816
11 623 -290
310 158 564
188 613 -796
689 743 216
872 341 -811
120 614 -312
749 462 436
34 669 233
809 926
95 219 -870
285 224 832
302 157 -158
643 700 458
490 169 60
768 336 528
232 335 320
172 354 712
720 791 511
586 581 90
18 9 253
121 20 352
680 642 601
716 634 -21
715 760 -676
508 498 1
366 95 342
160 774 -724
763 496 -896
640 682 -878
350 674 -270
186 134 -693
587 292 -393
652 638 -975
490 469 -836
185 343 -55
788 630 -7
489 414 -13
187 553 132
583 396 -423
491 354 845
243 290 907
526 19 -262
250 528 -674
471 681 443
457 678 -540
139 605 164
79 12 708
182 337 672
100 768 733
85 270 448
177 748 -631
371 256 534
317 500 296
187 605 314
312 686 -47
285 576 312
656 658 -465
365 170 128
743 694 227
118 147 -120
165 362 -542
320 498 -468
58 249 -846
192 67 -471
512 594 -890
662 422 349
489 97 959
329 268 -805
723 257 -706
782 592 -223
90 370 949
693 713 496
161 341 201
447 342 -343
436 314 164
399 268 504
445 592 217
220 451 358
546 697 -514
122 342 -672
155 204 703
209 717 668
167 454 678
151 230 -842
394 689 373
468 495 161
467 708 992
659 477 10
551 530 408
763 78 -62
90 622 -356
5 407 -819
431 513 -950
237 445 502
114 372 -587
417 6 -641
293 241 -913
211 2 -179
669 558 -963
415 473 872
75 310 588
671 763 -422
743 752 409
235 268 23
208 98 -280
663 29 912
420 269 188
203 719 430
553 189 -385
397 724 899
402 184 -795
130 164 758
473 61 -302
234 490 -903
85 251 43
291 528 615
596 489 -846
60 136 480
534 366 -590
603 505 -121
797 199 131
588 253 137
505 352 -395
435 794 383
689 42 -893
545 611 328
573 429 501
448 490 458
771 431 234
339 32 853
223 455 125
551 190 499
262 366 -456
544 257 -2
530 95 354
304 760 877
163 562 610
80 591 664
376 98 -131
240 782 771
730 732 -129
360 429 855
256 700 202
235 129 -16
252 532 -215
209 785 -502
392 298 -699
752 356 -896
443 607 369
537 476 -681
354 679 -211
602 398 -517
233 668 463
716 459 14
217 35 -341
727 749 276
87 383 316
775 778 -81
622 516 820
732 396 183
336 526 -386
699 711 -768
78 520 -723
446 123 -909
521 240 -661
398 598 79
220 472 -640
632 35 -88
102 55 -147
238 594 599
504 91 400
289 706 529
240 3 -995
715 486 -892
195 646 519
60 557 904
327 232 -757
598 376 -292
668 549 -493
780 290 754
112 564 810
216 292 -994
444 622 310
617 553 667
444 287 469
245 439 -139
641 202 -280
624 359 577
145 411 186
729 759 -911
606 156 754
704 419 612
331 279 689
773 574 -229
160 654 843
42 666 -682
521 311 983
295 651 -46
402 268 235
492 250 -940
627 661 -824
83 219 687
36 679 -74
604 465 647
217 395 554
206 116 -454
479 592 -406
307 110 -757
351 680 -849
423 596 -30
61 495 880
652 157 270
133 549 147
48 558 460
580 661 304
162 448 19
793 90 716
595 638 -476
386 666 -514
694 51 957
727 451 -732
452 391 -530
370 228 197
7 14 883
208 49 556
452 98 -813
45 256 -221
364 354 758
316 747 -993
510 321 -542
312 668 -452
257 477 -949
374 640 -676
773 555 375
159 460 -119
130 114 -833
246 641 -239
712 391 932
591 617 -574
470 275 847
565 466 954
237 314 -344
210 584 -449
345 12 33
209 518 -63
733 666 512
485 336 -953
275 100 582
591 368 -214
762 108 -1000
782 383 -172
22 718 -306
31 642 -339
782 789 -540
234 18 906
594 436 670
722 775 214
182 14 -240
745 690 -266
269 633 849
55 709 -770
438 473 85
346 644 415
508 628 307
16 117 950
243 591 -452
632 553 -896
19 196 -741
77 153 317
336 516 287
405 675 -554
431 425 610
214 721 -582
360 578 582
223 762 56
441 765 33
104 378 -800
459 25 894
188 689 499
697 646 294
234 284 -525
565 732 -726
652 510 -762
533 585 130
215 774 673
629 721 797
496 239 -631
559 159 -945
359 651 728
161 185 245
267 233 -803
486 273 360
542 84 -675
719 733 569
580 360 551
609 336 201
211 75 675
587 189 620
740 18 885
498 65 -53
362 340 333
671 778 445
435 17 -944
661 610 -677
566 453 931
650 680 921
291 668 -649
614 361 -98
173 334 -189
120 22 -248
247 11 366
280 115 -894
604 157 -242
458 387 312
326 508 -122
45 210 -522
267 529 -522
244 666 168
557 120 -327
453 194 386
355 675 216
517 681 -638
153 359 717
95 180 -804
188 156 -452
82 450 273
105 44 49
157 161 -867
588 149 -829
589 776 879
331 726 937
298 611 -424
669 681 -282
131 93 -838
122 177 -224
208 444 -914
65 288 654
601 129 -6
57 678 -653
314 753 306
223 325 -667
191 586 191
506 76 -854
74 651 -230
559 689 522
530 145 382
383 573 128
238 627 -228
302 271 381
538 579 -962
763 143 538
105 51 -846
74 623 -989
340 80 826
675 18 322
763 426 -79
100 595 716
339 383 331
511 446 210
226 545 613
494 533 468
88 111 -393
462 580 13
809 717 634
212 374 -789
472 101 556
571 542 -311
764 198 411
661 9 616
772 568 -168
293 6 -847
691 557 -717
450 731 827
92 62 -308
290 380 293
356 375 767
395 734 -417
230 467 -49
410 353 -598
250 543 -830
218 353 -41
112 681 929
435 5 648
388 505 161
386 153 -887
519 307 515
316 145 335
427 614 504
414 724 593
300 194 752
697 388 63
699 434 477
790 178 713
805 127 -413
792 793 -567
628 315 257
406 551 314
703 204 533
69 716 -941
763 400 -177
226 370 -162
579 410 406
190 192 440
573 602 402
170 450 715
354 142 886
257 126 959
64 668 881
277 322 -803
158 272 54
327 190 -73
529 21 929
796 523 -763
256 589 -613
240 656 -317
177 169 -317
95 33 452
655 717 674
584 283 835
558 20 972
197 263 823
224 337 -687
798 805 -181
779 416 812
173 535 777
441 68 -351
334 56 -195
75 118 -876
605 58 153
636 514 -535
698 262 -339
340 633 -420
500 388 -216
174 125 210
578 743 33
211 392 -18
239 625 331
590 687 -852
115 446 -313
690 53 -481
361 37 345
223 751 154
623 706 151
101 168 -312
284 558 361
234 395 280
478 28 660
91 385 140
80 315 -793
466 224 715
641 471 611
554 200 621
3 10 -105
294 140 -180
501 352 -95
110 15 345
583 569 -401
90 117 936
603 272 870
522 186 -157
464 616 944
325 478 -386
315 680 301
606 442 -676
102 521 -768
262 460 346
783 352 906
129 529 298
432 297 -678
321 310 -697
657 766 -437
238 643 -185
462 247 -470
89 615 279
613 790 -349
162 329 142
454 612 -673
359 39 -652
244 336 -319
627 227 3
295 122 -922
479 175 806
237 279 475
347 665 -685
320 340 346
725 770 508
453 193 -397
321 346 86
259 185 -253
217 223 474
241 698 -743
103 789 -704
268 145 229
777 524 395
419 101 -624
765 41 -332
579 452 -338
137 77 98
75 87 -106
688 291 8
242 801 722
532 363 786
213 42 -507
195 793 -851
533 592 462
597 295 -228
23 21 -489
302 710 87
17 539 -675
529 325 452
505 746 323
577 783 -611
640 712 379
597 620 699
530 86 463
238 229 -190
118 336 -510
263 769 -622
398 608 -938
459 771 215
564 378 942
476 395 -325
147 539 -561
575 787 -530
649 132 415
170 576 49
706 295 -142
672 51 466
633 28 -155
183 395 439
295 338 -473
274 439 -225
554 170 446
200 396 218
63 677 -169
780 372 -314
639 539 656
22 403 -20
37 582 151
436 745 -711
355 528 -175
703 374 29
12 206 -249
660 535 -769
34 134 963
728 789 -42
757 612 501
31 419 -613
112 638 150
91 143 -579
190 538 -809
143 161 -992
49 540 764
322 11 -550
726 317 414
582 7 -214
771 71 749
443 745 -937
550 232 227
27 199 748
625 483 784
689 683 113
573 644 -922
663 568 174
211 528 449
219 40 840
9 368 -236
100 196 679
306 112 -279
210 543 -718
487 751 767
160 523 337
555 205 914
279 98 -888
635 57 27
650 518 740
553 492 -740
17 460 988
90 664 -239
87 57 -23
61 318 -337
19 758 -416
641 222 377
410 736 727
556 699 -751
182 335 429
584 388 793
636 340 347
14 697 -409
301 677 539
532 20 -74
536 368 472
769 208 847
537 460 767
783 749 216
119 474 -878
719 682 -491
649 418 674
235 807 728
770 13 177
475 445 -406
129 701 147
777 53 -452
630 449 237
335 55 -779
731 504 613
438 392 -408
534 32 228
215 470 -87
247 370 574
795 371 -307
105 475 -276
749 755 -51
687 435 -458
385 412 192
630 207 9
172 413 -809
804 734 -332
263 392 -380
134 797 -582
540 438 -784
463 424 -51
140 30 -743
710 808 87
589 542 -400
404 366 -187
721 808 -344
676 693 721
149 403 -792
324 282 922
520 92 -40
682 314 833
385 211 -606
419 113 -178
636 556 571
400 536 -311
678 753 739
448 145 -345
603 142 72
283 424 220
315 259 634
486 475 -246
244 330 -21
203 805 -433
470 110 648
429 621 -568
85 451 -881
308 412 322
106 234 823
338 292 486
365 186 194
364 412 -453
5 723 -783
660 150 657
328 767 825
519 774 6
89 227 446
332 746 -202
154 141 364
699 199 -819
187 560 -408
21 113 914
689 347 737
301 337 -671
492 553 555
438 248 803
460 93 -73
756 452 -624
560 22 49
676 405 -621
781 55 410
43 535 582
776 514 264
415 401 93
808 323 551
168 136 383
2 121 521
220 425 978
423 361 286
299 411 -6
531 307 632
591 684 872
149 244 -836
243 225 -596
537 732 -812
130 206 222
222 85 830
44 345 -516
419 52 217
617 58 81
447 83 -459
690 550 400
581 444 486
602 654 -42
116 415 178
21 119 484
580 624 -306
147 410 382
645 79 -116
486 393 -960
435 287 -492
682 643 -396
43 788 859
238 428 675
589 440 323
735 207 709
92 182 -269
647 2 721
617 214 -62
663 92 -535
40 793 -808
469 705 -197
579 112 -299
658 317 334
733 133 -77
667 609 79
247 236 -481
587 166 -216
623 214 159
289 728 -846
212 168 526
389 652 -695
320 597 -291
732 91 -144
151 43 -712
589 23 908
17 286 52
51 356 899
787 486 88
291 237 759
451 360 263
559 352 757
372 785 -894
791 645 -822
333 43 -824
704 447 -554
88 14 -454
440 178 269
468 586 916
239 205 365
633 606 541
640 188 -658
631 82 -726
516 726 108
415 586 -574
405 407 305
542 20 656
714 681 -526
207 663 -672
257 119 -278
408 129 -924
679 179 -1000
113 762 -759
374 470 571
401 653 218
199 762 -632
725 1 -231
511 44 574
731 214 131
282 328 -986
313 505 -101
492 652 560
520 354 50
239 200 -426
36 771 -727
20 291 -785
428 159 102
612 687 496
534 321 -245
611 408 -848
313 567 -324
582 348 472
644 770 -802
78 393 -294
107 15 -14
458 324 791
120 508 947
540 193 -845
321 438 -559
443 737 -324
350 768 163
562 745 -609
274 216 -219
332 453 114
121 627 -142
772 344 -321
148 506 -806
205 407 210
307 400 531
124 51 47
248 411 -9
445 273 -167
473 199 259
746 417 545
388 126 204
359 538 -614
295 707 -443
484 670 143
70 743 129
608 365 -81
788 743 -293
213 453 -19
345 645 -776
170 273 669
753 690 321
131 562 -244
130 188 637
86 755 -700
772 507 250
229 280 37
330 622 565
152 601 326
577 758 589
609 182 887
290 549 28
688 562 164
2 646 803
749 177 601
773 391 -94
416 213 377
192 599 -30
1 93 788
314 346 788
364 609 30
396 99 -121
202 562 -803
678 68 825
736 741 954
467 371 853
767 792 759
683 471 813
495 335 305
255 247 -242
328 693 -478
549 209 24
101 58 654
31 35 172
257 683 399
751 481 -316
602 251 -125
288 45 -952
165 358 353
32 706 342
453 678 637
96 620 650
739 509 523
195 162 741
295 690 -273
352 703 985
425 77 -95
613 199 754
334 654 256
442 29 280
153 364 -540
715 359 -774
69 796 180
683 600 547
93 539 -884
151 355 713
587 413 -239
42 312 -961
2 284 369
227 551 386
583 228 -995
475 392 -447
339 728 640
515 736 -737
48 790 124
801 749 -670
496 633 -236
741 497 -904
806 692 942
735 423 480
249 401 -441
280 784 -21
1 690 -182
38 597 391
157 644 900
442 558 764
263 384 -544
481 513 -20
340 369 117
668 582 753
153 803 486
404 539 -402
244 800 494
438 702 -685
218 153 681
725 136 -899
459 224 -304
724 93 -197
763 66 140
674 142 -443
618 231 64
738 558 -728
713 648 523
365 565 86
39 134 65
95 669 85
2 701 -580
699 464 -764
467 498 673
773 38 630
47 718 222
466 139 -385
292 352 -929
442 558 806
790 417 603
741 558 679
403 733 656
707 790 -99
376 115 539
114 513 -55
301 790 294
588 719 -745
57 598 -728
56 638 -466
305 46 -939
791 85 816
421 605 984
104 182 -806
66 614 700
51 734 940
96 807 640
253 207 195
594 238 934
244 796 -765
123 442 517
501 545 -517
694 308 -825
387 50 -278
467 93 740
15 491 -69
462 776 -252
438 141 290
854 937
189 343 -187
272 710 573
404 594 98
587 282 -953
408 57 -290
103 657 469
568 644 -938
629 656 474
815 120 -815
311 593 777
535 311 -73
20 258 128
491 501 -329
14 715 -882
46 389 -778
36 86 191
323 507 682
292 90 23
5 663 846
480 224 -943
245 303 -363
73 590 -68
180 138 858
587 150 317
651 520 -632
55 824 -129
307 136 658
850 726 279
389 537 -630
49 538 254
706 337 -813
171 716 -382
212 659 -289
343 169 315
519 609 -483
817 22 508
413 403 -196
244 25 994
623 565 26
501 153 -281
204 243 -97
686 716 453
310 91 751
442 382 275
714 460 140
382 209 -912
602 724 -826
330 702 329
501 468 731
412 358 -445
458 717 763
509 637 841
285 659 -291
716 346 984
853 132 -82
740 768 874
406 425 498
155 582 569
805 641 662
534 607 986
627 66 527
640 429 -993
371 758 580
656 370 32
109 352 222
792 215 -127
289 358 -318
194 514 -296
833 612 -892
602 711 225
158 178 -446
200 354 709
300 188 -142
370 336 111
776 677 -930
823 67 897
84 446 -870
83 490 -229
296 689 -938
161 789 688
121 412 -155
111 540 -200
332 692 146
455 425 857
323 361 -448
212 783 -180
550 136 773
246 490 -460
788 255 920
750 211 576
663 388 15
573 820 -42
252 63 657
310 231 -106
33 781 410
589 327 -232
319 804 669
764 139 434
834 228 59
512 4 -382
677 300 -282
390 465 -973
576 645 -486
126 385 671
469 501 -116
398 85 -926
728 125 -79
255 535 401
216 144 -111
603 415 -192
632 468 112
267 614 -572
756 117 -648
743 395 526
381 186 -327
420 73 -580
733 237 -273
10 238 -21
288 716 208
688 271 247
138 352 -649
646 169 -43
813 214 -803
823 199 -214
726 377 -600
653 20 603
82 28 -631
531 303 178
587 230 968
810 513 91
21 824 -539
328 50 -381
781 330 -923
570 129 867
721 436 -508
798 81 589
62 775 306
703 659 -136
405 420 -224
329 508 599
837 499 467
822 128 -745
426 690 -74
803 789 -771
165 200 182
833 818 533
530 430 -21
227 285 -368
373 310 514
602 659 -108
146 840 447
400 66 602
539 826 934
292 396 341
496 713 497
714 405 -324
136 498 -76
296 592 -365
297 591 -651
746 418 286
242 676 701
702 499 -41
530 377 199
755 100 747
64 76 677
257 374 588
301 641 164
338 257 960
591 297 12
53 96 -813
758 384 644
341 507 31
335 67 139
423 567 -58
227 381 566
724 284 -804
477 142 -711
567 162 862
512 606 -46
452 118 973
851 83 -789
819 646 -914
19 252 -424
75 618 507
392 638 -989
512 459 -463
176 530 785
420 260 -960
795 508 882
330 674 -242
403 364 -665
655 274 -972
381 652 -780
615 280 -87
51 765 877
550 831 -98
794 470 592
571 23 953
680 817 277
746 6 728
42 310 -20
763 389 -831
604 853 473
176 219 13
196 514 417
399 358 -129
272 300 106
500 711 50
658 619 83
534 168 -624
182 844 494
689 59 -439
753 166 721
301 156 390
430 595 -665
809 283 -934
178 390 939
581 364 451
566 179 82
361 742 -377
249 741 721
489 675 264
352 702 -384
185 795 -920
166 258 -674
829 163 -981
421 729 -989
680 410 874
770 393 219
226 49 -118
319 238 935
30 454 -271
136 172 -629
568 624 -84
419 623 -825
30 814 618
503 338 373
493 148 -569
691 398 -694
563 125 721
756 420 798
339 714 306
663 823 -641
394 532 629
271 751 674
80 831 516
58 375 -978
22 461 906
443 560 -510
254 361 914
808 628 -704
213 268 -712
839 141 10
254 826 116
510 610 -411
613 149 -839
651 173 -722
668 200 574
271 786 276
228 100 -810
602 55 -256
318 396 -52
268 131 591
723 228 31
583 215 -813
587 744 249
675 381 -604
416 398 -968
167 783 -773
325 233 -665
671 212 -706
337 279 967
499 832 986
242 524 686
55 812 -755
700 713 704
528 259 -679
526 786 111
847 611 -597
367 747 395
403 732 -159
490 92 -707
568 255 675
107 702 577
252 479 300
552 515 734
51 583 468
767 523 -971
235 72 -675
719 507 -666
671 308 -965
446 235 760
1 23 -724
401 783 335
31 55 764
295 288 630
170 828 -623
818 821 -443
557 321 73
351 533 180
483 649 629
606 359 510
611 376 502
762 86 -797
66 155 -523
512 458 745
331 693 147
832 529 636
493 362 -913
44 389 -758
59 40 247
83 600 982
248 725 40
800 258 323
720 128 566
343 122 -714
410 652 811
371 121 -658
271 177 199
133 161 150
820 811 518
335 783 -94
708 470 119
127 305 807
98 195 -674
852 395 398
474 505 -336
772 718 -123
358 201 897
717 830 847
622 217 -86
540 386 -886
678 333 -701
444 525 232
522 174 904
189 48 744
161 152 -225
827 40 -803
166 767 142
231 149 360
226 514 -275
762 796 -549
802 108 -378
184 420 189
148 504 -978
50 619 -168
765 109 475
480 329 -111
157 129 -379
626 179 723
735 674 288
354 328 119
498 494 -355
685 480 225
323 682 -186
437 272 801
80 449 384
154 518 848
109 144 -546
288 532 -273
496 450 -951
849 673 984
171 232 581
233 131 54
161 273 -844
29 613 448
620 721 -982
451 825 261
765 285 488
431 768 -813
257 138 -518
423 685 -802
492 82 434
361 490 572
577 674 -557
809 729 -648
735 169 5
464 58 178
25 420 -229
490 657 -886
263 217 58
617 209 678
533 203 -331
484 677 316
434 839 166
606 111 -537
721 407 -314
485 357 -466
222 332 -913
148 764 -841
405 656 728
70 354 17
507 336 549
230 88 248
47 287 -407
693 453 -938
752 30 -513
256 593 -919
647 175 -135
163 66 -4
561 502 841
787 383 385
344 119 -809
131 405 -629
391 300 -445
582 637 -380
214 501 775
83 342 -154
509 325 485
590 322 -354
109 357 -522
512 553 -655
544 474 705
74 450 832
354 93 799
90 370 631
551 771 -561
391 258 -738
685 417 -781
293 508 -593
73 438 -68
330 302 -937
309 472 -430
165 135 708
367 4 375
752 516 856
727 775 -653
751 725 -985
397 191 384
507 841 -581
249 66 -573
699 505 -86
51 103 -145
577 737 1000
660 260 761
708 71 -145
580 242 815
714 398 848
754 558 334
142 675 -39
248 160 142
1 186 -881
771 403 727
126 751 305
712 435 -282
421 241 958
86 626 -539
80 496 -491
101 539 -297
530 375 -415
764 376 -779
832 156 351
151 458 921
826 79 846
682 664 624
740 367 -864
108 118 -903
493 208 826
474 617 -339
285 112 662
278 404 208
207 749 664
354 333 -632
689 418 748
827 690 -655
404 324 413
563 736 -272
4 193 42
269 20 -5
656 439 422
468 595 -883
169 354 -442
729 192 -209
761 142 -56
347 521 112
443 512 838
98 583 -396
66 73 -756
326 433 -661
622 772 298
240 437 -111
745 628 228
8 65 -503
264 113 688
611 192 -82
384 248 460
464 725 -451
808 201 462
212 65 662
458 35 -90
538 539 926
721 475 383
310 303 -397
773 469 605
472 22 -33
824 255 673
23 742 887
737 685 546
31 405 -991
422 636 400
671 682 -803
582 346 -956
308 708 324
24 378 971
14 460 -642
811 317 201
679 503 -385
1 506 -929
156 742 -227
143 492 -669
570 555 -818
723 238 247
493 217 -197
181 66 465
100 225 -667
769 132 102
345 514 -417
48 602 -681
543 547 145
2 616 -348
200 141 100
829 688 -552
345 643 290
824 222 -522
336 812 -275
519 704 -541
712 508 966
405 533 965
310 495 127
362 753 -204
678 416 726
222 611 -747
296 782 545
701 288 -74
43 292 979
344 332 717
477 345 -171
591 479 -339
685 39 481
281 574 -571
117 357 -801
590 178 90
423 470 38
14 171 -789
775 225 746
91 627 -953
98 608 -965
787 106 -562
228 750 2
48 26 417
167 321 228
349 291 590
175 586 82
845 599 -460
743 617 594
428 4 -520
231 294 -18
228 494 402
265 550 -586
84 463 -774
103 22 980
448 395 686
423 733 158
493 476 -487
46 205 600
434 702 562
276 420 818
717 435 231
15 828 194
288 685 -306
725 736 214
538 216 254
431 396 188
486 82 844
104 432 51
620 698 -129
487 51 668
737 239 587
815 650 -59
211 103 -52
272 675 959
526 367 -120
