18
965 1964
55 566 767
388 812 612
678 755 546
411 573 498
867 135 346
736 576 933
640 35 563
740 50 912
79 718 272
146 472 955
762 885 986
251 678 56
776 29 155
481 471 903
714 325 413
682 694 770
817 683 534
705 575 100
361 398 870
507 790 688
555 253 383
684 432 170
50 395 854
721 493 541
898 210 479
125 627 489
89 170 936
492 627 242
359 902 745
198 445 393
52 649 721
738 121 898
205 680 922
658 544 158
629 55 651
219 276 999
145 756 924
449 664 28
894 628 480
826 820 845
61 184 101
132 683 753
13 892 310
409 826 723
356 127 531
418 794 639
627 634 114
812 485 924
630 897 636
450 426 622
499 813 111
512 579 785
775 284 146
542 743 524
871 798 461
328 666 151
137 778 436
269 779 954
478 646 879
602 15 903
287 643 831
833 94 83
851 734 127
349 830 207
164 862 237
828 130 150
102 654 804
503 165 162
140 224 402
256 169 426
66 212 833
736 365 592
711 900 595
78 292 262
796 700 62
759 878 74
4 29 798
263 422 882
837 333 528
665 523 596
92 525 170
411 784 249
811 460 219
893 98 552
411 186 668
321 635 398
431 129 727
557 763 563
70 368 558
850 858 367
38 218 60
543 593 665
265 670 929
139 263 147
205 316 135
547 399 32
123 479 183
867 746 290
20 43 263
774 509 394
452 846 248
418 847 144
259 465 833
432 889 981
439 98 518
764 39 341
285 816 424
310 700 536
654 153 353
859 467 336
248 772 966
391 897 26
455 613 719
218 526 197
52 275 207
553 132 296
640 214 145
880 346 784
886 832 865
734 132 498
518 755 972
648 446 959
200 35 768
464 518 979
851 316 335
315 701 395
350 221 219
340 171 501
721 293 97
331 437 664
379 4 600
856 766 525
43 812 243
575 210 472
325 715 78
610 395 904
305 836 63
531 46 824
329 293 81
425 28 14
522 730 409
316 785 530
30 452 169
580 826 536
473 117 804
476 81 842
425 299 107
484 200 296
409 274 314
641 294 308
552 465 710
314 57 572
368 318 210
145 851 457
373 462 724
548 216 769
38 181 111
751 493 535
502 7 210
140 477 812
259 697 643
107 159 140
708 385 13
589 391 180
238 111 93
229 213 978
798 127 365
406 502 523
727 159 70
95 526 709
753 66 757
885 307 168
754 530 184
441 814 498
92 560 823
855 347 867
653 597 338
876 742 793
235 163 24
473 52 345
301 236 584
193 895 611
757 125 7
896 355 603
108 81 935
810 293 356
20 847 942
314 633 700
213 436 405
568 60 865
37 720 734
163 13 338
831 415 62
769 223 861
21 855 170
411 689 971
351 655 426
571 847 536
425 768 716
230 328 43
180 813 608
544 356 431
546 343 906
73 304 433
247 502 583
452 188 819
486 351 419
885 668 228
229 527 930
171 688 900
689 366 299
550 205 320
156 71 302
386 896 703
567 811 138
363 636 321
187 895 254
453 737 876
813 9 4
47 421 118
291 873 6
309 794 651
431 738 565
471 435 968
95 330 765
486 900 674
585 754 173
277 718 280
51 47 339
286 509 113
696 330 75
187 63 802
641 350 296
448 175 21
115 244 286
115 170 459
226 652 362
195 92 412
419 497 993
299 796 608
749 456 30
848 621 195
614 543 616
637 696 901
797 763 146
627 177 972
134 53 805
197 737 748
526 452 230
215 647 397
534 4 310
445 206 366
309 187 495
763 272 275
49 112 781
362 196 952
2 474 499
295 748 908
198 608 383
588 246 209
756 206 152
597 332 380
312 99 591
107 710 37
161 140 360
547 1 950
440 303 100
892 654 245
400 249 48
623 520 640
89 233 346
440 91 599
654 547 132
514 521 93
473 529 184
95 234 894
677 263 133
714 631 870
688 84 31
795 768 373
369 509 917
218 631 855
24 804 349
376 475 438
707 685 353
661 170 738
481 239 75
898 389 782
53 696 366
177 810 686
332 144 766
315 259 328
568 578 826
436 788 395
661 750 831
376 647 629
816 696 806
456 747 77
897 788 822
779 73 164
120 111 796
475 549 60
453 784 1000
461 794 120
709 296 639
413 581 902
263 360 873
861 270 971
774 249 160
222 448 303
626 297 67
323 41 700
404 861 451
513 514 104
314 164 694
544 784 402
497 873 905
725 683 924
42 842 67
265 653 31
556 231 121
246 111 405
703 200 251
835 443 792
672 891 493
114 131 200
16 129 572
207 678 695
871 274 828
708 771 214
460 689 31
773 633 71
449 166 476
351 162 931
893 718 145
134 858 669
871 512 362
576 109 160
241 213 575
316 586 121
322 822 758
776 290 823
171 865 462
343 86 132
733 384 724
768 497 170
537 784 855
675 667 111
25 819 283
118 601 34
437 151 492
541 274 551
297 394 241
416 106 615
603 420 273
637 652 136
217 717 83
507 362 428
552 609 853
854 290 456
834 169 398
29 555 760
310 785 909
635 645 517
562 375 781
38 248 466
590 640 834
156 708 695
673 403 674
487 807 825
860 656 680
754 718 311
320 473 499
180 633 737
836 755 86
559 404 869
699 693 376
547 161 519
256 446 30
896 618 260
32 262 878
629 363 993
237 726 775
709 382 988
147 878 485
98 748 84
586 871 614
149 813 635
395 295 765
654 611 802
200 701 592
207 594 661
478 428 285
273 101 996
372 373 960
101 266 603
695 136 529
285 755 653
317 781 342
30 681 78
556 803 341
380 187 263
296 470 730
160 285 656
813 92 172
321 808 945
224 837 685
202 794 371
619 598 169
28 817 98
305 793 809
171 207 497
432 545 746
615 451 957
809 307 899
735 385 778
707 397 345
278 767 845
792 560 712
304 578 364
748 785 982
244 835 590
560 610 404
669 389 736
880 783 831
76 531 961
735 33 437
76 659 496
440 154 616
55 334 390
776 342 894
551 454 813
82 771 189
806 71 932
371 84 836
55 531 707
730 257 426
559 631 391
145 162 220
132 149 987
875 141 93
438 435 420
466 392 666
768 590 945
654 217 337
336 592 682
425 894 488
822 465 545
245 257 844
569 750 578
85 661 531
523 157 529
595 722 262
484 39 560
838 19 975
488 580 336
710 159 873
486 53 668
574 874 823
774 180 324
283 211 504
92 575 825
407 750 571
129 702 851
118 176 518
544 603 513
260 31 619
218 139 487
80 876 557
741 133 345
788 368 12
722 251 248
318 335 431
858 290 258
284 514 650
361 551 717
246 296 94
628 172 393
772 295 920
562 403 977
865 318 673
858 838 654
891 855 277
261 285 790
177 21 762
643 414 288
68 755 442
278 808 434
233 540 97
340 5 354
637 226 722
666 649 973
733 795 913
731 638 97
148 406 44
612 294 595
178 896 282
370 879 622
551 760 168
626 203 501
639 308 712
8 224 436
705 811 493
757 476 757
355 453 565
678 751 663
862 40 355
124 711 871
28 253 190
497 722 731
698 732 298
563 192 134
691 512 308
182 502 752
510 248 368
344 462 682
137 448 414
834 366 796
566 230 835
299 760 461
49 401 3
749 896 138
668 642 294
236 219 189
768 203 747
801 628 329
114 156 655
235 555 407
835 234 263
339 526 336
820 24 270
206 250 617
780 15 918
128 546 274
240 652 82
414 64 329
766 621 733
384 448 809
332 198 788
491 220 979
653 623 170
745 839 847
858 21 33
434 25 830
291 119 149
769 267 116
590 533 655
28 499 879
218 750 917
244 697 176
202 570 375
824 721 355
38 722 908
213 465 292
391 321 905
95 274 264
173 13 244
509 819 355
310 735 169
868 183 27
236 685 531
598 727 621
551 879 647
719 648 296
887 442 538
593 508 364
157 469 769
420 473 655
793 512 854
587 388 567
481 896 489
141 379 537
614 315 406
427 804 952
353 17 215
67 894 82
137 762 361
769 735 693
890 887 740
577 738 819
207 226 239
578 275 939
827 316 945
176 32 484
130 821 636
183 599 114
750 469 256
679 852 792
566 26 108
340 884 198
756 761 128
838 24 92
56 650 491
762 692 886
190 720 493
16 539 765
835 246 80
41 260 251
677 68 224
330 427 405
698 449 614
679 364 849
359 754 929
802 250 817
77 80 436
461 567 797
813 863 439
43 234 634
815 702 991
384 841 599
732 431 798
153 530 612
781 385 917
253 670 162
679 773 864
157 231 645
435 316 780
327 506 933
568 427 839
779 616 944
766 874 953
329 155 705
119 14 831
838 172 280
237 678 986
135 835 697
102 814 873
373 20 722
651 630 633
201 743 459
849 170 562
492 826 272
50 592 193
599 492 616
191 894 312
481 397 896
732 357 20
313 214 222
670 611 288
515 540 352
439 878 577
239 283 802
709 428 360
723 485 675
277 137 332
727 821 209
388 830 194
890 877 691
248 574 360
834 775 307
583 178 327
542 50 926
344 508 136
724 730 283
323 154 545
895 78 189
123 191 779
168 521 173
581 788 558
180 428 490
299 873 710
702 214 66
601 284 696
730 846 791
572 583 845
294 37 82
873 260 905
35 389 535
281 834 654
223 835 877
887 291 2
645 861 852
261 608 157
737 168 411
44 100 308
828 376 5
416 286 853
166 329 837
488 645 479
898 103 54
750 680 101
314 773 726
69 738 348
522 373 413
622 503 985
805 595 880
792 210 567
439 111 685
204 303 817
150 579 114
743 30 852
282 268 269
26 119 226
331 96 766
670 273 718
466 737 708
707 816 612
507 725 204
248 401 707
669 840 612
492 178 504
171 303 57
806 196 327
200 662 670
679 705 649
181 183 464
262 448 948
412 823 200
662 269 625
551 350 935
428 747 430
290 176 818
561 515 70
293 672 553
297 10 458
537 211 385
667 204 802
100 46 223
349 251 334
392 183 380
756 156 424
795 398 450
124 282 814
804 706 252
69 792 740
614 644 737
53 799 388
685 219 215
737 7 722
85 248 463
129 667 720
155 363 147
176 52 988
386 405 290
249 121 900
97 135 843
417 267 335
786 602 480
357 859 625
862 452 91
676 81 780
170 31 94
83 356 575
102 860 823
412 832 52
880 635 154
51 569 142
706 504 18
623 569 588
273 282 794
837 600 180
881 509 762
183 2 650
436 796 453
413 558 330
368 459 780
833 244 210
866 775 498
718 334 774
209 136 832
173 344 163
520 817 796
127 506 488
427 514 483
15 474 238
814 872 938
725 835 391
618 152 72
871 435 269
646 791 731
449 640 729
702 804 684
631 874 663
577 468 427
806 846 383
881 455 248
833 688 268
143 534 786
850 231 535
706 142 332
222 685 703
171 821 109
813 808 701
231 712 772
805 496 429
407 18 268
614 36 72
861 573 240
521 725 650
642 233 347
639 333 636
441 587 512
505 866 638
842 314 926
703 426 146
490 417 488
778 474 614
464 441 507
716 488 139
714 324 16
637 737 38
390 630 946
188 734 324
223 824 285
713 459 358
857 558 378
17 75 477
746 901 84
691 563 412
90 249 732
537 152 36
885 404 702
6 846 80
659 357 92
44 298 800
111 358 267
683 170 242
9 751 487
747 251 458
530 690 713
24 346 39
130 811 96
700 221 524
347 290 284
359 159 206
802 551 184
431 221 590
422 605 886
196 106 218
216 102 827
5 802 430
554 573 405
641 737 228
71 781 331
285 760 493
426 642 737
150 90 979
760 33 915
457 346 775
35 892 939
541 806 630
191 167 448
624 176 797
40 800 999
411 824 811
143 691 198
374 42 415
248 386 598
211 626 879
455 585 465
670 335 524
160 260 524
145 736 2
838 443 974
669 192 382
858 327 669
747 780 150
65 612 34
525 99 810
280 527 576
245 410 692
128 661 593
449 37 818
661 404 188
294 258 676
275 758 124
691 19 322
353 393 7
891 483 5
828 554 820
360 439 345
410 420 26
859 547 766
553 28 591
523 74 74
86 146 561
377 371 722
174 605 928
714 364 72
893 307 338
780 337 721
579 487 479
550 193 399
355 180 187
382 358 133
42 376 593
211 483 875
810 701 524
275 594 532
258 41 178
433 14 531
186 344 963
646 844 362
8 222 904
399 417 1000
253 764 368
125 610 608
836 148 599
899 840 679
645 252 376
674 740 224
786 668 117
240 557 479
654 627 882
372 669 199
269 1 587
93 48 673
526 106 347
265 156 274
735 834 43
675 42 259
658 777 215
563 793 15
88 453 353
105 29 725
72 856 545
649 139 707
355 739 186
398 457 340
415 405 211
386 528 396
833 566 490
49 277 649
272 482 604
875 35 825
376 235 772
9 744 607
460 577 527
290 83 392
686 179 366
242 1 218
879 531 157
364 338 923
588 417 393
6 591 172
116 493 199
201 240 309
356 291 743
609 51 860
438 761 704
112 341 995
684 759 300
796 372 821
291 872 671
41 433 639
534 649 407
860 584 192
839 234 812
431 813 202
393 75 819
818 823 136
504 902 491
688 722 177
263 295 703
306 58 360
805 109 256
204 473 788
301 547 440
321 147 597
277 460 525
760 379 118
211 449 951
247 633 364
10 887 548
537 82 766
335 577 895
302 471 19
792 857 148
72 446 796
107 396 210
738 795 306
570 767 108
50 457 358
501 135 187
238 744 327
294 484 480
810 857 183
143 150 610
473 84 961
648 136 301
656 688 566
728 443 446
108 414 538
50 198 677
685 304 850
284 135 160
34 128 929
466 755 566
397 851 336
724 802 907
497 22 614
224 173 911
406 902 626
455 681 547
873 619 176
424 451 908
745 316 930
544 214 523
578 34 70
498 738 71
4 306 374
63 13 196
364 571 33
843 612 546
226 47 108
702 545 813
894 170 664
429 541 32
518 635 134
481 853 896
660 361 775
635 749 224
481 155 743
125 420 533
720 257 725
478 835 619
139 855 301
104 901 105
392 6 929
542 25 166
229 192 393
559 534 215
748 31 849
231 171 282
237 215 505
424 145 250
515 47 819
523 856 904
873 722 151
640 137 709
530 18 863
562 416 899
230 274 107
654 106 413
446 675 254
317 415 531
762 616 57
190 826 491
136 102 566
770 532 239
464 249 283
70 553 334
63 308 124
81 569 882
212 743 500
854 783 700
520 273 135
729 216 559
304 188 299
337 546 391
86 264 759
345 176 288
563 35 484
303 319 385
169 318 367
686 188 672
202 443 881
901 893 138
332 80 186
252 761 508
634 858 608
484 131 863
760 552 544
524 386 205
343 900 22
250 883 609
493 53 713
341 644 154
32 654 931
789 750 561
488 673 448
471 256 203
243 227 836
385 118 747
26 342 311
888 171 238
717 603 237
813 550 93
293 26 447
687 733 46
210 404 654
286 352 402
678 546 287
578 654 978
579 489 556
468 602 778
375 306 123
647 721 920
405 403 754
93 420 813
131 319 114
667 187 956
507 160 723
258 167 673
869 789 641
575 574 704
665 154 281
100 234 466
85 607 832
61 414 677
441 306 284
199 211 754
544 647 234
540 204 932
82 779 230
640 444 732
40 606 299
485 776 906
780 208 736
511 238 420
597 826 20
241 67 673
877 491 183
325 612 23
321 186 163
141 260 47
82 115 160
303 853 409
436 200 485
305 699 108
560 864 797
3 588 413
370 160 506
772 816 2
628 546 148
1 615 372
581 620 104
382 243 751
77 161 216
80 563 992
834 389 613
185 209 780
611 665 197
311 175 625
541 24 776
761 671 617
828 809 996
472 540 858
576 449 567
54 500 182
846 837 37
176 714 907
459 514 363
46 278 894
264 594 118
560 46 895
88 324 382
10 499 774
396 696 659
204 219 590
622 231 631
649 373 399
771 850 538
392 301 915
252 316 786
871 31 972
681 685 447
196 538 61
638 299 99
872 160 418
206 682 270
678 709 80
782 251 555
874 232 955
580 95 114
646 347 834
439 186 314
775 377 953
260 771 833
295 798 8
695 574 656
716 162 570
83 243 14
106 288 141
798 157 775
208 326 125
514 660 668
778 108 362
172 501 252
57 367 693
19 278 378
75 435 856
652 766 190
25 408 806
512 695 724
845 583 272
375 406 670
822 761 721
490 76 262
91 35 356
493 281 62
275 674 653
174 818 897
795 449 416
452 378 61
64 130 573
632 376 872
877 46 614
246 720 765
22 629 790
249 830 254
588 373 913
355 585 738
123 17 671
537 63 365
760 821 584
574 684 686
392 200 358
623 697 63
805 637 338
460 745 617
169 848 480
858 154 426
455 382 919
533 684 214
544 691 313
866 518 958
848 512 34
736 372 420
223 641 90
810 664 909
788 571 673
429 746 241
336 594 927
856 823 686
415 404 646
176 848 378
640 895 367
436 427 820
300 255 633
338 218 874
358 893 657
884 519 741
220 725 674
749 162 298
793 170 584
125 743 617
389 349 752
509 273 288
350 599 230
173 701 256
700 322 187
110 672 683
841 891 954
491 426 661
516 50 9
794 174 457
558 479 177
573 178 843
508 692 22
341 813 369
548 791 150
764 699 957
752 796 937
572 406 137
709 700 941
397 753 920
878 337 479
81 99 68
852 285 946
29 810 924
520 650 502
815 92 691
278 297 256
436 714 157
751 489 679
229 585 322
741 198 934
320 267 747
846 22 271
800 715 634
442 690 444
661 725 300
258 535 699
651 348 210
696 900 113
883 41 290
816 326 142
727 577 749
620 186 34
690 756 418
459 309 784
436 270 126
816 269 533
419 493 75
762 59 837
566 360 301
874 218 762
782 858 674
705 188 757
381 198 511
846 13 542
31 492 539
382 755 822
75 97 922
825 54 710
480 165 197
590 710 262
661 720 863
610 285 632
618 607 478
150 561 785
201 839 35
488 76 869
874 871 303
277 606 892
151 627 127
859 111 10
122 788 115
14 735 226
208 406 449
344 395 747
105 299 799
830 93 757
380 739 312
441 9 254
474 525 740
30 256 315
445 376 514
816 86 88
193 61 985
283 272 811
195 847 507
394 840 480
424 451 474
473 51 718
711 648 891
625 650 36
285 484 617
892 43 759
580 770 797
466 531 567
48 545 598
88 149 373
27 621 91
500 99 928
875 317 993
584 152 350
868 213 551
155 684 730
227 647 320
250 344 426
12 254 857
75 708 218
449 880 359
150 276 393
312 889 744
65 848 637
51 332 356
438 200 138
154 67 850
106 33 507
769 271 24
897 537 674
628 672 462
382 727 317
519 850 990
849 670 615
780 723 820
375 37 362
676 595 436
545 361 534
697 269 396
114 211 306
418 355 665
341 694 860
543 37 396
326 704 776
280 646 872
81 849 807
259 331 127
389 426 129
434 15 119
608 562 739
179 562 172
658 161 705
786 154 817
335 411 884
579 373 899
388 235 447
775 578 678
391 36 37
52 453 898
188 381 224
835 824 799
9 754 30
675 587 474
771 831 247
612 591 786
852 48 492
6 431 143
384 823 796
750 717 147
793 818 155
884 284 145
8 243 344
897 1 626
705 532 589
751 495 6
875 309 64
834 373 952
405 216 811
891 548 271
194 208 121
767 703 427
822 834 391
836 693 796
344 52 736
845 887 589
270 475 229
240 580 75
300 826 560
892 884 228
751 168 31
105 248 96
679 212 590
378 880 146
249 626 225
620 221 1000
760 475 599
633 835 85
781 847 942
94 748 146
160 483 289
524 116 759
316 253 956
153 24 804
261 673 362
618 776 523
769 296 299
849 662 675
238 640 680
69 398 665
583 705 660
388 797 853
826 440 708
477 184 646
174 795 429
431 651 219
233 23 8
52 737 829
689 60 1
45 581 85
348 798 47
436 732 767
728 803 797
753 3 609
43 539 69
766 352 484
175 235 932
581 761 845
34 265 416
666 234 549
68 882 217
474 188 723
658 188 103
292 94 669
380 90 734
424 687 526
750 682 881
694 746 836
384 647 295
667 185 997
859 814 795
667 270 391
853 87 884
859 150 115
532 6 229
879 614 793
725 114 29
11 356 192
343 746 789
802 848 384
491 737 85
282 471 792
146 448 65
173 215 852
709 300 846
643 497 413
247 328 972
506 703 67
54 58 207
173 408 867
762 605 115
485 658 741
454 865 823
9 224 96
898 102 500
374 640 550
566 275 961
371 186 61
93 539 671
59 401 415
273 378 32
658 643 79
639 416 533
418 705 150
700 327 311
307 386 341
488 318 124
719 878 337
748 25 771
596 140 311
469 680 58
360 831 963
763 359 182
414 680 820
824 864 238
707 72 363
623 30 219
663 233 663
286 402 765
413 281 940
655 319 94
133 886 396
433 87 794
420 309 375
596 415 105
565 362 39
892 243 349
758 301 334
262 407 321
717 298 102
528 717 480
41 631 609
802 72 635
